Country,Year,Manufacturer,EV_Sales_(USD),Charging_Stations,EV_Market_Share(%),Total_Vehicles_Sold,EV_Type,GDP_per_Capita,Govt_Incentives
Japan,2018,BMW,19663.0,1685.0,8.91,104260.0,HEV,46101.0,NO
India,2022,Volkswagen,45206.0,3366.0,21.53,86185.0,BEV,41641.0,NO
Norway,2016,BMW,4341.0,2451.0,18.55,5935.0,HEV,15393.0,NO
Uk,2023,Chevrolet,35880.0,4106.0,14.96,134387.0,PHEV,5861.0,YES
Netherlands,2020,BYD,38034.0,3368.0,12.8,72716.0,HEV,19228.0,YES
Canada,2018,Nissan,35263.0,104.0,29.73,88484.0,BEV,18430.0,NO
Germany,2018,Renault,36071.0,408.0,22.26,99365.0,PHEV,21860.0,YES
France,2016,Nissan,10245.0,178.0,13.21,51323.0,BEV,56332.0,NO
Germany,2016,Volkswagen,25153.790504451037,263.0,26.81,75377.24470820969,PHEV,2320.0,YES
Norway,2024,Tesla Inc,24007.0,2893.0,3.89,68092.0,BEV,61840.0,YES
China,2024,BYD,43700.0,410.0,3.55,67126.0,PHEV,31982.0,YES
India,2018,Chevrolet,17246.0,3948.0,22.98,38042.0,PHEV,77034.0,YES
Usa,2023,Renault,33352.0,1834.0,28.32,55511.0,BEV,25003.0,YES
Canada,2015,Chevrolet,40686.0,2381.0,11.73,63891.0,HEV,57955.0,NO
Usa,2015,Hyundai,45127.0,736.0,4.79,55967.0,HEV,41768.0,YES
Japan,2023,Kia,44518.0,4144.0,13.87,136459.0,HEV,24703.0,NO
India,2015,Hyundai,18742.0,1112.0,25.99,114791.0,BEV,33294.0,NO
Canada,2019,Chevrolet,4184.0,1265.0,19.8,15615.0,PHEV,76667.0,NO
France,2017,Chevrolet,9804.0,658.0,9.1,70290.0,BEV,66552.0,YES
India,2015,Kia,16062.0,4099.0,25.07,22004.0,PHEV,48419.0,NO
Japan,2015,Kia,37056.0,381.0,12.81,110712.0,PHEV,6702.0,YES
Uk,2022,Renault,39742.0,2113.0,5.8,136968.0,PHEV,8393.0,YES
France,2023,Tesla,42256.0,3902.0,20.99,122800.0,PHEV,63996.0,NO
France,2017,Tesla,611.0,692.0,16.83,3990.0,HEV,42120.0,YES
Norway,2023,Renault,18309.0,3671.0,14.3,29057.0,BEV,24424.0,YES
Usa,2017,BMW,21476.0,1925.0,15.91,71930.0,BEV,71069.0,YES
Uk,2019,Chevrolet,24083.0,4291.0,26.62,55028.0,PHEV,18384.0,NO
France,2024,BYD,28910.0,4016.0,19.01,37079.0,HEV,41129.0,NO
India,2017,BYD,28257.0,2892.0,11.89,61676.0,PHEV,17668.0,NO
Canada,2023,Kia,16746.0,430.0,25.78,28213.0,BEV,51646.0,YES
Japan,2019,Volkswagen,34669.0,455.0,4.21,121356.0,BEV,36319.0,NO
Norway,2016,Volkswagen,27043.0,3898.0,6.8,58516.0,HEV,8699.0,NO
India,2017,Ford,3129.0,1974.0,4.66,66304.0,HEV,7834.0,NO
China,2023,Nissan,9931.0,4160.0,25.15,99798.0,PHEV,40238.0,NO
France,2022,Chevrolet,29031.0,4539.0,18.77,42451.0,HEV,55610.0,YES
Usa,2021,Kia,5815.0,1315.0,28.64,104726.0,HEV,64910.0,NO
India,2024,BYD Inc,32252.0,3638.0,14.45,89171.0,BEV,5132.0,YES
Uk,2015,Tesla,9864.0,1730.0,10.78,39756.0,PHEV,76577.0,YES
Usa,2022,Ford,12829.0,780.0,18.22,39867.0,PHEV,37622.0,YES
China,2019,BYD,36386.0,2142.0,24.44,120296.0,PHEV,50862.0,NO
Canada,2021,BYD,46790.0,48.0,2.07,71243.0,HEV,31498.0,YES
Japan,2020,Renault,5357.0,1446.0,27.61,96842.0,HEV,74229.0,NO
Norway,2022,Renault,46486.0,4261.0,15.55,56791.0,HEV,33646.0,NO
China,2015,Hyundai,27802.0,2408.0,22.46,69232.0,HEV,69659.0,NO
Uk,2021,Tesla,10379.0,1398.0,10.31,90497.0,HEV,44888.0,NO
Germany,2016,Tesla,30776.0,4809.0,24.11,121917.0,BEV,61558.0,YES
Germany,2019,Hyundai,49977.0,3776.0,27.76,75663.0,HEV,73551.0,NO
India,2018,Renault,7356.0,116.0,2.59,61872.0,PHEV,45104.0,NO
Norway,2022,Nissan,5816.0,4703.0,4.73,28468.0,PHEV,15178.0,NO
Norway,2023,BMW,43897.0,2021.0,7.93,47941.0,PHEV,64165.0,YES
Japan,2024,Volkswagen,11980.0,2924.0,7.31,19546.0,HEV,54149.0,NO
China,2020,Ford,27826.0,2594.0,2.89,89683.0,HEV,74638.0,YES
Norway,2016,Nissan,47137.0,4755.0,23.06,52520.0,HEV,71043.0,YES
Japan,2023,Renault,20419.0,4864.0,5.21,106096.0,BEV,30696.0,NO
Usa,2024,Nissan,34116.0,4137.0,24.85,51283.0,BEV,57503.0,YES
Uk,2022,Kia,45746.0,2131.0,3.9,107008.0,PHEV,5681.0,NO
India,2020,Ford,15255.0,482.0,1.48,29945.0,BEV,26912.0,YES
China,2016,Tesla,6973.0,348.0,17.83,89971.0,BEV,21943.0,YES
Norway,2015,Renault,11332.0,1266.0,9.67,92439.0,BEV,61062.0,NO
Norway,2016,BMW,21807.0,2820.0,27.5,90308.0,PHEV,33556.0,NO
France,2019,Volkswagen,2927.0,2851.0,9.86,10490.0,PHEV,6840.0,YES
Japan,2017,Hyundai,15654.0,4836.0,7.76,27038.0,BEV,15319.0,YES
China,2017,Hyundai,20949.0,255.0,9.98,29453.0,HEV,57578.0,YES
Netherlands,2019,Ford,33868.0,3043.0,6.75,115089.0,PHEV,9724.0,NO
Norway,2021,BMW,5584.0,2052.0,14.45,88881.0,PHEV,79872.0,NO
Germany,2019,Volkswagen,21372.0,4807.0,19.95,120476.0,HEV,3596.0,YES
Japan,2024,Hyundai,17667.0,2389.0,26.08,95998.0,BEV,59326.0,YES
Japan,2017,Hyundai,12634.0,2600.0,4.41,37656.0,BEV,15618.0,YES
Usa,2022,Nissan,17745.0,1886.0,4.83,22271.0,PHEV,45361.0,NO
Japan,2024,Ford,2122.0,4967.0,19.45,11821.0,BEV,59465.0,NO
Germany,2023,Nissan,17173.0,2839.0,17.27,104905.0,BEV,57416.0,YES
Uk,2021,Chevrolet,26476.0,576.0,4.91,60024.0,HEV,19371.0,NO
Uk,2021,Chevrolet,28863.0,3875.0,22.84,123522.0,HEV,24874.0,NO
Norway,2024,Hyundai,23623.0,3261.0,17.51,29677.0,PHEV,67846.0,YES
Germany,2019,Hyundai,29646.0,627.0,8.67,34903.0,BEV,16846.0,NO
Netherlands,2022,BMW,22983.0,1992.0,9.9,57219.0,HEV,46076.0,NO
Usa,2016,Renault,29070.0,1850.0,9.92,88264.0,PHEV,68507.0,NO
Japan,2018,Hyundai Inc,41033.0,2072.0,2.24,103776.0,PHEV,45518.0,YES
India,2015,Tesla,13203.0,314.0,16.47,82543.0,BEV,11176.0,YES
Uk,2018,Hyundai,4436.0,722.0,15.73,31345.0,BEV,45158.0,YES
France,2023,Tesla,8866.0,3215.0,28.38,69197.0,HEV,63197.0,NO
Canada,2020,Nissan,7006.0,1782.0,26.19,95373.0,HEV,66382.0,YES
Netherlands,2015,Nissan,9283.0,2988.0,8.45,55225.0,HEV,17208.0,YES
Netherlands,2019,Tesla,9185.0,555.0,7.42,56144.0,BEV,27862.0,NO
France,2015,Hyundai,7053.0,3104.0,9.59,13053.0,PHEV,58072.0,NO
Netherlands,2019,Chevrolet,4175.0,4725.0,20.33,99022.0,HEV,53331.0,YES
Usa,2016,Hyundai,15636.0,2973.0,17.79,86587.0,BEV,53509.0,NO
Norway,2022,Kia,6972.0,4858.0,1.16,56374.0,PHEV,9262.0,NO
Norway,2019,Ford,11566.0,115.0,20.52,64658.0,HEV,44152.0,YES
India,2020,Renault,49604.0,3505.0,11.83,79491.0,PHEV,47172.0,YES
Norway,2015,Tesla,4855.0,943.0,4.33,77297.0,HEV,62274.0,NO
Uk,2021,BYD,8761.0,4484.0,9.71,36686.0,HEV,60051.0,YES
Usa,2017,Tesla,23971.0,4797.0,7.98,83148.0,BEV,44724.0,NO
France,2021,Hyundai,2352.0,3193.0,13.48,49979.0,PHEV,9303.0,NO
Japan,2019,Nissan,44618.0,192.0,24.72,111318.0,HEV,40726.0,YES
Netherlands,2015,Ford,35405.0,2033.0,28.14,67099.0,HEV,32253.0,NO
Usa,2016,BMW,21498.0,4302.0,23.57,45555.0,PHEV,71631.0,NO
Usa,2015,Renault,31995.0,1647.0,13.37,95067.0,BEV,65175.0,NO
India,2018,Kia,37938.0,4092.0,27.19,89980.0,HEV,53357.0,NO
Germany,2020,BYD,31587.0,376.0,26.54,42494.0,BEV,33780.0,YES
India,2017,Ford,20123.0,2327.0,11.35,69320.0,PHEV,8485.0,YES
Germany,2018,Chevrolet,33524.0,2274.0,21.52,115963.0,HEV,69748.0,NO
France,2023,Renault,7946.0,1318.0,19.23,23823.0,PHEV,25723.0,NO
Netherlands,2018,Ford,13443.0,2124.0,14.75,34898.0,HEV,72448.0,NO
Norway,2019,Chevrolet,30474.0,2805.0,5.48,35410.0,BEV,34166.0,NO
Norway,2022,Renault,26227.0,3802.0,4.47,62211.0,PHEV,51859.0,YES
Usa,2018,Tesla,44791.0,1997.0,1.0,74969.0,BEV,57790.0,YES
Germany,2018,Tesla,660.0,4445.0,9.64,70769.0,BEV,61521.0,NO
Germany,2021,Hyundai,35093.0,3934.0,11.15,49887.0,PHEV,32423.0,NO
Norway,2016,BMW,34444.0,4928.0,24.08,120584.0,PHEV,28835.0,YES
Canada,2023,Volkswagen,8320.0,140.0,14.94,62034.0,PHEV,68035.0,YES
China,2016,BYD,24314.0,2798.0,20.75,51597.0,PHEV,2769.0,YES
Uk,2022,Tesla,42778.0,3389.0,14.86,95974.0,HEV,49285.0,YES
India,2020,Kia,8995.0,1095.0,27.53,86902.0,BEV,12226.0,YES
India,2020,Renault,10546.0,277.0,8.04,48663.0,BEV,5965.0,YES
Uk,2018,Chevrolet,25153.790504451037,2144.0,10.23,75377.24470820969,HEV,58277.0,NO
Canada,2021,Volkswagen,20343.0,2279.0,9.58,71432.0,HEV,7654.0,YES
Germany,2018,Renault,31780.0,449.0,25.84,100674.0,BEV,27583.0,NO
Uk,2023,BYD,29206.0,4826.0,24.65,62357.0,HEV,1518.0,YES
China,2023,Hyundai,10386.0,3283.0,15.05,88143.0,PHEV,25395.0,YES
China,2019,Tesla,2835.0,3684.0,7.95,4335.0,BEV,9083.0,YES
Norway,2019,Ford,41562.0,2756.0,8.9,138733.0,BEV,7613.0,NO
Canada,2024,Kia,44997.0,1337.0,4.82,72252.0,HEV,23068.0,NO
Uk,2023,Hyundai,49557.0,2572.0,25.54,56326.0,PHEV,25883.0,YES
Germany,2018,Tesla,14163.0,1099.0,2.32,103551.0,HEV,34434.0,YES
France,2021,Nissan,22602.0,4173.0,27.05,73990.0,BEV,51775.0,NO
Germany,2023,Tesla,31647.0,1384.0,13.24,114743.0,BEV,24088.0,YES
India,2024,BYD,3428.0,635.0,10.3,44810.0,HEV,29184.0,YES
China,2021,Kia,20599.0,4284.0,5.59,59338.0,BEV,9389.0,YES
India,2015,Chevrolet,17852.0,3918.0,21.16,50680.0,HEV,69040.0,YES
China,2021,Volkswagen,23481.0,3026.0,23.47,83876.0,PHEV,33486.0,YES
France,2017,BYD,30840.0,2964.0,5.51,122911.0,PHEV,15860.0,YES
China,2019,Renault,41065.0,2909.0,3.32,128981.0,HEV,39233.0,YES
Netherlands,2017,Volkswagen,23195.0,386.0,4.69,105452.0,BEV,2505.0,NO
Norway,2015,Hyundai,24625.0,1240.0,7.52,52296.0,BEV,76400.0,YES
France,2015,Nissan,32990.0,1938.0,3.11,78128.0,HEV,54420.0,NO
France,2023,Nissan,3053.0,2455.0,10.54,91539.0,HEV,77625.0,NO
India,2018,Ford,42499.0,894.0,29.25,81589.0,HEV,29805.0,YES
Canada,2021,BMW,29942.0,3607.0,22.72,109245.0,BEV,66994.0,YES
Usa,2024,Tesla,46833.0,2017.0,22.95,88295.0,PHEV,72834.0,YES
India,2015,Tesla,39897.0,4537.0,9.48,116739.0,BEV,3589.0,YES
Japan,2018,Renault,37578.0,2251.0,6.71,46289.0,PHEV,60430.0,NO
India,2022,BMW,34206.0,4311.0,22.07,104741.0,BEV,37176.0,NO
Germany,2023,Ford,47075.0,780.0,24.45,54025.0,HEV,74511.0,YES
Norway,2022,Renault,21814.0,711.0,22.95,86758.0,PHEV,32533.0,YES
Uk,2018,Kia,7466.0,951.0,24.51,31346.0,PHEV,71627.0,NO
Uk,2015,Chevrolet,41912.0,2476.0,17.78,112104.0,HEV,29330.0,NO
China,2016,BMW,16639.0,219.0,17.28,82119.0,HEV,50029.0,NO
Uk,2020,Ford,11418.0,1468.0,14.82,17176.0,PHEV,68699.0,NO
Usa,2020,Renault,43083.0,1863.0,16.89,65915.0,BEV,2868.0,NO
Usa,2019,BYD,49833.0,1523.0,18.0,70561.0,HEV,40857.0,NO
Germany,2016,Chevrolet,28683.0,2566.0,2.56,34963.0,HEV,3164.0,YES
Uk,2022,BYD,23016.0,2291.0,25.62,101730.0,BEV,70081.0,NO
Netherlands,2016,Volkswagen,25298.0,873.0,12.8,80757.0,PHEV,67189.0,NO
France,2022,Nissan,26918.0,453.0,9.39,48971.0,BEV,38204.0,YES
Japan,2015,Renault,42740.0,3049.0,4.22,104842.0,BEV,9291.0,YES
Usa,2022,Ford,36005.0,1617.0,24.26,81946.0,PHEV,72469.0,YES
Japan,2018,BMW,11886.0,4349.0,11.12,24040.0,PHEV,10047.0,YES
Netherlands,2022,Nissan,23493.0,2156.0,7.57,83223.0,PHEV,27292.0,YES
Canada,2018,Renault,39051.0,4161.0,24.07,135304.0,BEV,40491.0,NO
Japan,2022,Hyundai,11830.0,1938.0,18.44,54183.0,BEV,17011.0,YES
Netherlands,2024,Tesla,5750.0,4174.0,5.53,39837.0,HEV,76952.0,NO
Germany,2022,Tesla,25659.0,3610.0,22.36,117352.0,BEV,62040.0,NO
India,2021,BMW,15994.0,1808.0,3.11,42327.0,PHEV,34050.0,YES
France,2021,Ford,32763.0,4906.0,28.45,35056.0,BEV,23443.0,NO
India,2015,Ford,40225.0,70.0,18.75,53784.0,PHEV,66231.0,NO
Netherlands,2019,Nissan,537.0,3641.0,25.29,1595.0,PHEV,69172.0,NO
Canada,2016,Nissan,25153.790504451037,2624.0,15.06,75377.24470820969,HEV,22383.0,NO
Canada,2021,BMW,45938.0,1421.0,25.55,49612.0,PHEV,23820.0,NO
China,2017,Nissan,38055.0,4238.0,18.2,125716.0,PHEV,24216.0,NO
Norway,2016,Renault,23987.0,2222.0,5.69,108570.0,HEV,42516.0,NO
Norway,2018,BYD,16077.0,1681.0,15.57,108817.0,BEV,22236.0,YES
Netherlands,2022,Kia,33115.0,1114.0,1.37,79819.0,HEV,43369.0,NO
Uk,2020,Nissan,4146.0,1340.0,7.75,20024.0,BEV,10145.0,NO
China,2015,BYD,23542.0,1852.0,29.51,88102.0,PHEV,58353.0,YES
Canada,2024,BMW,49633.0,2619.0,1.14,122274.0,BEV,52712.0,YES
Canada,2015,Chevrolet,25012.0,3783.0,10.75,28076.0,BEV,52567.0,YES
Usa,2020,Kia,30511.0,2778.0,25.66,90431.0,HEV,22387.0,YES
India,2021,Renault,47952.0,148.0,29.09,135813.0,PHEV,28949.0,YES
Uk,2017,Tesla,23321.0,1325.0,3.98,36624.0,PHEV,51701.0,YES
Norway,2022,BYD,39927.0,4234.0,4.03,76127.0,PHEV,68442.0,NO
Netherlands,2020,Tesla,26034.0,834.0,19.87,64730.0,PHEV,71246.0,NO
Uk,2017,Ford,44808.0,810.0,18.28,51917.0,PHEV,60757.0,NO
Norway,2022,BMW,32452.0,1496.0,23.14,37922.0,PHEV,23003.0,NO
Usa,2023,Nissan,28071.0,102.0,11.77,125647.0,PHEV,33046.0,YES
Canada,2016,Ford,25153.790504451037,1850.0,4.46,75377.24470820969,BEV,23233.0,YES
Netherlands,2020,Hyundai,38322.0,1140.0,3.26,124839.0,HEV,3118.0,NO
Germany,2021,Ford,23078.0,3979.0,29.71,107521.0,PHEV,41821.0,NO
France,2024,BYD,23287.0,3855.0,9.48,68940.0,BEV,33252.0,NO
Japan,2024,Tesla,8296.0,4851.0,7.08,29639.0,PHEV,42232.0,NO
China,2016,Tesla,25153.790504451037,4891.0,13.5,75377.24470820969,PHEV,54079.0,NO
Canada,2022,Renault,25528.0,1185.0,10.04,125245.0,HEV,21910.0,YES
Netherlands,2018,Ford,47982.0,1956.0,15.65,98174.0,BEV,11051.0,NO
Japan,2020,Tesla,6392.0,1342.0,1.5,85321.0,BEV,30190.0,YES
India,2021,Tesla,35209.0,1575.0,11.88,68531.0,BEV,51710.0,YES
India,2017,Tesla,14512.0,2131.0,1.24,40169.0,HEV,6656.0,YES
Norway,2018,Volkswagen,2771.0,1617.0,23.91,53528.0,HEV,70201.0,NO
Japan,2024,BMW,16808.0,2154.0,29.58,66273.0,PHEV,62109.0,NO
Uk,2018,Kia,24991.0,1386.0,10.94,91874.0,HEV,2783.0,YES
China,2016,Chevrolet,28890.0,235.0,24.0,60640.0,PHEV,59188.0,YES
Japan,2022,Ford,11372.0,4129.0,10.38,79142.0,PHEV,35720.0,YES
Netherlands,2022,Renault,18579.0,964.0,23.91,68972.0,HEV,70770.0,NO
China,2015,Tesla,27220.0,156.0,8.33,82533.0,BEV,48969.0,NO
Japan,2020,Ford,49338.0,552.0,7.14,62535.0,PHEV,69895.0,NO
Usa,2023,Tesla,38525.0,2961.0,23.72,120013.0,BEV,51302.0,YES
India,2024,Kia,16124.0,1745.0,15.42,56261.0,PHEV,73663.0,YES
Japan,2016,Ford,36180.0,4850.0,9.17,69923.0,PHEV,16636.0,NO
France,2021,Renault,25848.0,1926.0,28.59,45731.0,PHEV,45400.0,NO
Uk,2021,Kia,5460.0,798.0,27.13,85346.0,HEV,31881.0,YES
Germany,2019,Nissan,18909.0,2456.0,15.2,106652.0,PHEV,49951.0,NO
Uk,2024,Hyundai,9252.0,2661.0,22.92,59943.0,HEV,73035.0,NO
Japan,2023,BYD,21639.0,3146.0,20.8,77337.0,HEV,27520.0,NO
Uk,2016,Volkswagen,44605.0,2768.0,12.07,66096.0,HEV,49720.0,NO
Netherlands,2021,Volkswagen,35768.0,2839.0,7.68,63600.0,PHEV,55818.0,YES
China,2021,BMW,41199.0,2812.0,17.72,116329.0,BEV,14418.0,YES
Canada,2016,BYD,35354.0,2237.0,19.99,80304.0,BEV,66227.0,NO
France,2024,Kia,13335.0,1159.0,29.19,102193.0,PHEV,11223.0,YES
Japan,2022,Renault,10773.0,761.0,21.74,86158.0,HEV,49988.0,NO
Netherlands,2024,Kia,10848.0,1550.0,5.36,79367.0,HEV,15629.0,NO
Netherlands,2018,Nissan,49556.0,3091.0,14.3,90972.0,HEV,8894.0,YES
France,2021,Chevrolet,46573.0,4743.0,19.73,90668.0,HEV,32174.0,YES
Norway,2016,Ford,44679.0,3810.0,8.31,88605.0,PHEV,73590.0,YES
Germany,2017,Chevrolet,28025.0,4846.0,25.15,125668.0,HEV,31486.0,NO
Norway,2018,Hyundai,13568.0,2266.0,18.87,50704.0,HEV,63425.0,NO
Norway,2020,Tesla,16628.0,376.0,29.95,99154.0,PHEV,36255.0,YES
Usa,2023,Chevrolet,20487.0,3531.0,23.94,107924.0,BEV,17277.0,YES
Norway,2023,BYD,25153.790504451037,1653.0,24.69,75377.24470820969,HEV,22818.0,NO
India,2019,Renault,519.0,685.0,7.56,56957.0,PHEV,10457.0,NO
India,2021,Hyundai,34422.0,1638.0,5.99,73212.0,BEV,35421.0,NO
Japan,2024,Volkswagen,3002.0,3279.0,18.25,29602.0,BEV,30394.0,YES
Germany,2018,Renault,14586.0,3413.0,18.56,28735.0,PHEV,31394.0,YES
China,2022,BMW,32898.0,4799.0,8.89,95032.0,PHEV,71886.0,YES
India,2023,Ford,33801.0,411.0,7.37,94484.0,HEV,46331.0,YES
India,2024,Kia,35126.0,2983.0,12.41,112640.0,BEV,53249.0,NO
Japan,2017,BYD,38128.0,1230.0,10.38,68601.0,BEV,1737.0,YES
China,2023,Ford,29929.0,1309.0,29.77,96804.0,HEV,33920.0,NO
Usa,2020,Ford,25009.0,3568.0,9.88,77533.0,BEV,67909.0,NO
Netherlands,2018,Nissan,7582.0,966.0,8.26,68867.0,BEV,19866.0,NO
Japan,2020,Ford,8093.0,1313.0,11.85,85801.0,HEV,19680.0,YES
Canada,2022,Chevrolet,30846.0,2135.0,23.71,120245.0,PHEV,31804.0,NO
Uk,2018,Tesla,11434.0,4031.0,10.91,58847.0,HEV,23354.0,NO
Norway,2015,Renault,36114.0,359.0,10.4,58135.0,HEV,53776.0,YES
Japan,2024,Nissan,19616.0,1703.0,5.33,49372.0,HEV,3919.0,YES
Norway,2024,BMW,24050.0,3766.0,8.4,95277.0,HEV,24212.0,NO
Canada,2019,Tesla,6419.0,4455.0,13.04,25095.0,PHEV,43844.0,NO
Germany,2022,Chevrolet,1200.0,4056.0,9.77,46913.0,PHEV,50546.0,YES
Japan,2016,Renault,25153.790504451037,1966.0,19.48,75377.24470820969,BEV,34290.0,YES
Uk,2023,BMW,11601.0,2859.0,12.09,102637.0,HEV,59176.0,YES
France,2020,BMW,12457.0,4474.0,17.86,19294.0,BEV,65141.0,NO
Usa,2019,Tesla,15532.0,1476.0,24.53,72851.0,BEV,75642.0,YES
Norway,2020,Chevrolet,41747.0,4200.0,5.69,118279.0,PHEV,67714.0,NO
Netherlands,2017,Volkswagen,23270.0,1129.0,19.4,102725.0,HEV,76138.0,NO
India,2024,Nissan,45963.0,1302.0,21.79,133669.0,PHEV,29830.0,YES
Uk,2018,Chevrolet,45040.0,1027.0,15.36,91207.0,BEV,58391.0,YES
Usa,2023,Nissan,29547.0,837.0,19.84,51653.0,BEV,7015.0,YES
Netherlands,2021,Kia,22006.0,2099.0,12.18,52334.0,HEV,78712.0,NO
Canada,2015,BMW,43271.0,4895.0,26.82,112921.0,HEV,79978.0,NO
Norway,2016,BMW,40651.0,1639.0,8.57,131083.0,BEV,29155.0,NO
Usa,2024,Chevrolet,18788.0,1446.0,16.14,31039.0,BEV,26574.0,YES
India,2021,Ford,10123.0,4562.0,21.91,14184.0,BEV,40095.0,YES
Germany,2020,Renault,28951.0,3327.0,2.16,115092.0,BEV,77868.0,YES
Germany,2024,Hyundai,38332.0,4910.0,22.41,69099.0,PHEV,47057.0,YES
Canada,2024,Renault,15710.0,93.0,16.6,53297.0,BEV,4364.0,YES
India,2017,Kia,4818.0,2790.0,9.25,8270.0,BEV,34193.0,YES
China,2020,Volkswagen,14365.0,779.0,8.91,89700.0,PHEV,60196.0,YES
Netherlands,2019,Hyundai,23553.0,2682.0,7.99,107773.0,PHEV,6015.0,NO
Canada,2022,Kia,25153.790504451037,475.0,8.1,75377.24470820969,BEV,27521.0,NO
India,2017,Renault,11231.0,2370.0,2.38,29799.0,HEV,48411.0,NO
India,2015,Volkswagen,4434.0,3227.0,7.77,102380.0,PHEV,9172.0,NO
Uk,2017,BYD,27858.0,787.0,8.17,77531.0,BEV,68975.0,NO
India,2017,Hyundai,8304.0,4841.0,16.53,96493.0,BEV,68525.0,YES
France,2022,Chevrolet,31044.0,1707.0,3.73,92753.0,BEV,11680.0,NO
Japan,2021,Renault,48472.0,1675.0,22.84,75781.0,PHEV,11349.0,YES
Uk,2023,Renault,10043.0,3486.0,5.84,39568.0,HEV,6948.0,YES
China,2018,Kia,14998.0,2617.0,13.77,75788.0,PHEV,8660.0,NO
Netherlands,2015,Hyundai,26745.0,248.0,11.84,102619.0,BEV,43517.0,YES
France,2016,Renault,10849.0,3461.0,21.78,56862.0,PHEV,40913.0,YES
Netherlands,2018,Chevrolet,37591.0,4690.0,8.27,41451.0,HEV,50875.0,YES
France,2024,Renault,15419.0,579.0,9.24,68405.0,HEV,24055.0,YES
Uk,2021,Tesla,35390.0,4241.0,2.33,130851.0,HEV,69625.0,YES
Germany,2017,BMW,14742.0,59.0,14.81,59320.0,PHEV,71207.0,YES
Netherlands,2024,Renault,25153.790504451037,2278.0,4.54,75377.24470820969,HEV,63002.0,NO
Germany,2016,BMW,32176.0,78.0,27.21,88711.0,BEV,47110.0,NO
Uk,2017,Kia,5252.0,3795.0,9.88,47747.0,BEV,61886.0,YES
Japan,2024,Chevrolet,5523.0,992.0,6.01,22669.0,HEV,55843.0,YES
Germany,2017,Ford,11701.0,536.0,18.07,95551.0,BEV,28332.0,YES
France,2023,BMW,18830.0,3937.0,1.86,29938.0,PHEV,69896.0,YES
Canada,2015,Tesla,43053.0,2935.0,8.21,45276.0,PHEV,60303.0,NO
Netherlands,2023,Nissan,40378.0,975.0,1.56,120560.0,PHEV,58966.0,NO
France,2023,Renault,25153.790504451037,4458.0,6.02,75377.24470820969,PHEV,52524.0,NO
France,2018,Hyundai,25153.790504451037,2417.0,11.54,75377.24470820969,BEV,6027.0,YES
Uk,2019,Volkswagen,4760.0,4838.0,16.74,31583.0,PHEV,74851.0,YES
Usa,2016,Renault,47527.0,4449.0,29.27,85519.0,BEV,11977.0,YES
France,2020,Volkswagen,12953.0,507.0,6.75,77674.0,PHEV,43653.0,YES
Usa,2017,Volkswagen,21642.0,734.0,5.21,111975.0,HEV,21782.0,NO
Germany,2018,Hyundai,27528.0,3869.0,1.0,66308.0,PHEV,31740.0,YES
Germany,2022,Ford,49908.0,4504.0,21.05,57498.0,HEV,41205.0,YES
Canada,2024,Chevrolet,15662.0,604.0,21.04,53303.0,HEV,12628.0,NO
China,2016,BYD,42532.0,1486.0,15.25,79320.0,PHEV,27240.0,YES
Japan,2018,BYD,45952.0,2740.0,12.07,105691.0,HEV,74602.0,YES
Usa,2021,Kia Inc,12589.0,4634.0,21.19,45004.0,HEV,74653.0,YES
Japan,2018,Chevrolet,9832.0,625.0,18.73,52768.0,BEV,30372.0,NO
Uk,2015,Renault,24258.0,2106.0,6.81,94259.0,HEV,52423.0,NO
India,2016,BYD,26122.0,1017.0,5.19,62661.0,PHEV,3600.0,NO
Germany,2017,Nissan,6018.0,3253.0,10.23,103999.0,BEV,17689.0,NO
India,2021,Tesla,16423.0,968.0,3.91,77435.0,BEV,70074.0,YES
Uk,2021,Hyundai,23904.0,1640.0,13.29,84219.0,BEV,25642.0,NO
India,2024,Hyundai,13967.0,844.0,20.96,27409.0,BEV,6691.0,NO
China,2018,BMW,39409.0,3155.0,7.95,136107.0,HEV,59051.0,NO
Usa,2022,Chevrolet,39298.0,188.0,14.04,122330.0,PHEV,42716.0,NO
France,2015,BMW,9588.0,2878.0,14.88,45159.0,BEV,16389.0,YES
India,2018,Hyundai,28244.0,2308.0,12.91,102039.0,HEV,46168.0,YES
Norway,2017,Hyundai,13046.0,2164.0,10.69,25276.0,BEV,6902.0,YES
France,2022,Tesla,1722.0,2484.0,4.4,71832.0,BEV,77693.0,NO
Netherlands,2020,Volkswagen,25153.790504451037,3201.0,29.2,75377.24470820969,HEV,15962.0,NO
China,2023,BMW,35790.0,2609.0,25.74,127178.0,PHEV,78332.0,YES
China,2022,Ford,11215.0,3380.0,13.62,49290.0,PHEV,65587.0,NO
Uk,2022,Renault,21634.0,3115.0,6.95,91757.0,BEV,46153.0,NO
Japan,2016,BMW,2913.0,3810.0,24.05,14865.0,BEV,69993.0,NO
Japan,2019,Volkswagen,8964.0,1160.0,10.85,57517.0,BEV,55359.0,NO
Norway,2018,Tesla,4581.0,421.0,29.38,49320.0,HEV,48738.0,YES
Germany,2022,Nissan,31717.0,2634.0,26.35,131227.0,PHEV,44401.0,NO
China,2017,Ford,15880.0,1838.0,6.7,23741.0,BEV,7094.0,NO
India,2016,Volkswagen,22810.0,1666.0,17.88,49097.0,BEV,34971.0,YES
